t_s,shoulder_ref_deg,shoulder_act_deg,shoulder_err_deg,elbow_ref_deg,elbow_act_deg,elbow_err_deg,tau_shoulder_Nm,tau_elbow_Nm,lift_N,drag_N,alpha_humerus_deg,alpha_radius_deg,P_shoulder_W,P_elbow_W,P_total_W
1.329167,-62.9003,-60.4895,-2.4107,-52.3081,-51.6525,-0.6556,0.256575,0.017513,2.773367,0.503184,90.0000,79.8188,-5.000782,-1.751342,-6.752124
1.333333,-64.9519,-62.9579,-1.9940,-53.1259,-53.2678,0.1419,0.259937,0.017787,2.917489,1.175096,90.0000,57.3993,-11.210981,-0.055177,-11.266158
1.337500,-66.8255,-65.3373,-1.4882,-53.7981,-52.0970,-1.7011,0.262755,0.018012,0.746649,0.328476,90.0000,41.2647,-9.928983,0.593759,-9.335223
1.341667,-68.5159,-65.2395,-3.2764,-54.3229,-55.6303,1.3074,0.268567,0.018188,0.828699,0.253791,-90.0000,68.8001,4.217982,-1.544247,2.673735
1.345833,-70.0185,-67.8894,-2.1292,-54.6987,-51.5835,-3.1152,0.269672,0.018314,0.421162,0.164950,90.0000,29.7135,-12.716566,1.109802,-11.606764
1.350000,-71.3292,-69.0332,-2.2961,-54.9246,-52.7103,-2.2143,0.272345,0.018389,0.594872,0.099022,-90.0000,81.2189,2.238401,-1.574797,0.663603
1.354167,-72.4444,-70.3345,-2.1099,-55.0000,-54.1316,-0.8684,0.274110,0.018415,0.751679,0.302903,90.0000,31.6560,-15.171023,1.163103,-14.007919
1.358333,-73.3611,-72.7988,-0.5622,-54.9246,-53.5675,-1.3571,0.273401,0.018389,1.588318,0.401350,90.0000,73.6513,-5.153162,-0.872169,-6.025331
1.362500,-74.0766,-73.8464,-0.2302,-54.6987,-54.0496,-0.6491,0.274177,0.018314,-0.003550,0.003138,90.0000,-6.8163,-10.484230,1.483953,-9.000278
1.366667,-74.5891,-73.4631,-1.1261,-54.3229,-55.7114,1.3885,0.276491,0.018188,0.326903,0.134479,-90.0000,33.2213,9.199718,-1.698895,7.500823
1.370833,-74.8972,-74.3784,-0.5188,-53.7981,-52.9015,-0.8966,0.276101,0.018012,-0.032699,0.007424,90.0000,-75.8584,-0.690751,0.322977,-0.367774
1.375000,-75.0000,-74.6428,-0.3572,-53.1259,-53.3082,0.1823,0.276033,0.017787,0.187866,0.039378,90.0000,77.3508,-1.544342,-0.385008,-1.929350
1.379167,-74.8972,-75.0520,0.1548,-52.3081,-55.0203,2.7122,0.275049,0.017513,0.256722,0.108219,-90.0000,53.8773,3.834824,-0.921824,2.913000
1.383333,-74.5891,-75.0351,0.4460,-51.3469,-53.6157,2.2687,0.274043,0.017192,-0.421069,0.102547,-90.0000,-74.4426,2.579079,0.446738,3.025818
1.387500,-74.0766,-74.6281,0.5515,-50.2450,-51.2671,1.0221,0.272960,0.016823,-0.419762,0.111395,-90.0000,-72.5437,2.841016,0.356386,3.197402
1.391667,-73.3611,-73.7679,0.4069,-49.0054,-51.1470,2.1416,0.271900,0.016408,-0.126012,0.051042,-90.0000,-57.0346,2.536116,-0.009433,2.526684
1.395833,-72.4444,-74.2284,1.7839,-47.6314,-48.7512,1.1198,0.268110,0.015948,-0.119766,0.048008,-90.0000,-57.7333,2.472192,-0.019153,2.453039
1.400000,-71.3292,-72.8519,1.5227,-46.1269,-49.9816,3.8547,0.266506,0.015444,-0.396032,0.110615,-90.0000,-71.3039,2.867117,0.274308,3.141425
1.404167,-70.0185,-72.3331,2.3146,-44.4959,-47.1607,2.6647,0.262912,0.014898,-0.284900,0.041502,90.0000,-86.6724,-0.985438,1.270301,0.284863
1.408333,-68.5159,-70.6832,2.1673,-42.7430,-46.2122,3.4691,0.260406,0.014311,-1.657829,0.733990,-90.0000,-43.1455,14.955143,-0.842542,14.112601
1.412500,-66.8255,-69.1532,2.3277,-40.8730,-44.4165,3.5435,0.257063,0.013685,-0.411154,0.058598,90.0000,-86.4000,-1.261839,1.368479,0.106640
1.416667,-64.9519,-68.2900,3.3381,-38.8909,-40.8732,1.9823,0.252082,0.013021,-2.418342,0.892996,-90.0000,-62.1290,10.505462,-0.115288,10.390173
1.420833,-62.9003,-65.5779,2.6776,-36.8022,-40.8470,4.0448,0.249239,0.012322,-3.275018,1.132602,-90.0000,-64.8211,11.138536,0.021323,11.159860
1.425000,-60.6763,-64.5303,3.8540,-34.6126,-36.8450,2.2323,0.243319,0.011589,-0.033879,0.037692,0.0000,-89.7128,0.112733,1.038548,1.151281
1.429167,-58.2859,-62.3245,4.0386,-32.3282,-36.5288,4.2007,0.238496,0.010824,-2.757435,1.208024,-90.0000,-49.5824,17.192421,-0.913817,16.278604
1.433333,-55.7359,-59.4641,3.7282,-29.9551,-36.6682,6.7131,0.233988,0.010029,-1.579855,0.251027,-90.0000,-81.9979,3.975158,0.790379,4.765537
1.437500,-53.0330,-58.3182,5.2852,-27.5000,-31.0439,3.5439,0.226513,0.009207,-2.050689,0.300527,-90.0000,-83.4571,4.570971,0.920735,5.491706
1.441667,-50.1848,-54.8041,4.6193,-24.9695,-30.9060,5.9365,0.221706,0.008360,-6.783341,2.657011,-90.0000,-59.3060,21.473263,-0.800108,20.673155
1.445833,-47.1990,-50.7899,3.5909,-22.3705,-30.8546,8.4841,0.216867,0.007490,-3.658709,0.614593,-90.0000,-81.0990,6.906862,0.704616,7.611478
1.450000,-44.0839,-49.8652,5.7813,-19.7102,-24.8863,5.1761,0.207573,0.006599,-0.490200,0.076061,90.0000,-82.4336,-2.706813,0.659924,-2.046889
1.454167,-40.8479,-49.1186,8.2707,-16.9959,-22.3004,5.3045,0.197641,0.005690,-1.567325,0.509806,-90.0000,-67.1548,9.790473,-0.293181,9.497291
1.458333,-37.5000,-46.6832,9.1832,-14.2350,-22.4198,8.1848,0.189339,0.004766,-2.058674,0.388041,-90.0000,-79.2619,6.730539,0.131853,6.862392
1.462500,-34.0493,-44.7058,10.6565,-11.4351,-18.9527,7.5176,0.180058,0.003829,-2.128191,0.306200,-90.0000,-83.9289,5.654520,0.294488,5.949008
1.466667,-30.5052,-42.7902,12.2849,-8.6039,-13.3153,4.7114,0.170318,0.002881,-1.834314,0.260118,-90.0000,-86.2061,5.510404,0.288069,5.798473
1.470833,-26.8776,-39.3311,12.4535,-5.7491,-11.0767,5.3276,0.161830,0.001925,-4.644339,0.813430,-90.0000,-80.7188,15.851214,-0.128602,15.722612
1.475000,-23.1763,-34.4003,11.2240,-2.8785,-11.1093,8.2309,0.154204,0.000964,-4.333313,0.621322,-90.0000,-84.2668,11.309729,0.037800,11.347529
1.479167,-19.4114,-30.3168,10.9053,-0.0000,-6.6475,6.6475,0.145115,0.000000,-2.719906,0.442777,-90.0000,-87.3524,9.487705,0.000000,9.487705
1.483333,-15.5934,-25.8688,10.2754,2.8785,-1.9574,4.8359,0.135701,-0.000964,-1.258794,0.387260,-90.0000,-88.8481,13.477188,-0.013811,13.463377
1.487500,-11.7326,-20.1959,8.4633,5.7491,0.0372,5.7119,0.126345,-0.001925,-0.022068,0.309699,-90.0000,-89.9759,12.634520,0.020800,12.655320
1.491667,-7.8396,-14.7931,6.9534,8.6039,2.2825,6.3214,0.115919,-0.002881,-1.319811,0.418999,-90.0000,-88.9072,9.846881,-0.191215,9.655666
1.495833,-3.9252,-9.6762,5.7510,11.4351,7.1134,4.3218,0.104547,-0.003829,-4.461378,0.660447,-90.0000,-86.6212,9.253134,-0.273929,8.979206
1.500000,-0.0000,-4.1365,4.1365,14.2350,11.0876,3.1475,0.092463,-0.004766,-7.420987,1.073460,-90.0000,-84.0494,9.063520,-0.193065,8.870455
1.504167,3.9252,1.7973,2.1279,16.9959,12.4559,4.5401,0.079497,-0.005690,-7.281714,1.162389,-90.0000,-82.1454,7.949737,0.022437,7.972174
1.508333,7.8396,4.7331,3.1065,19.7102,17.4127,2.2975,0.066101,-0.006599,-3.107082,0.455898,-90.0000,-83.5281,2.813535,-0.493073,2.320462
1.512500,11.7326,7.8396,3.8930,22.3705,18.7004,3.6701,0.052498,-0.007490,-3.224727,0.671874,-90.0000,-77.5901,3.010697,0.071169,3.081866
1.516667,15.5934,8.8538,6.7395,24.9695,23.2955,1.6740,0.039314,-0.008360,-0.579538,0.081594,-90.0000,-86.1560,0.419131,-0.635344,-0.216212
1.520833,19.4114,12.5185,6.8929,27.5000,20.4105,7.0895,0.025412,-0.009207,-3.503363,0.993284,-90.0000,-71.1059,1.797886,0.564297,2.362183
1.525000,23.1763,16.1709,7.0053,29.9551,19.7470,10.2081,0.011325,-0.010029,-3.889572,0.739269,-90.0000,-79.1502,0.628164,-0.191666,0.436498
1.529167,26.8776,19.4121,7.4655,32.3282,22.5033,9.8249,-0.002688,-0.010824,-5.319245,0.942465,-90.0000,-80.2750,-0.145059,-0.667308,-0.812367
1.533333,30.5052,22.8988,7.6064,34.6126,26.8970,7.7156,-0.016888,-0.011589,-8.330114,1.606603,-90.0000,-78.8496,-1.039360,-0.924596,-1.963956
1.537500,34.0493,27.0444,7.0049,36.8022,31.8372,4.9650,-0.031603,-0.012322,-13.085331,2.927854,-90.0000,-76.1764,-2.360036,-1.028664,-3.388699
1.541667,37.5000,32.1011,5.3989,38.8909,36.3470,2.5439,-0.047210,-0.013021,-17.582988,4.829851,-90.0000,-71.7488,-4.305616,-0.739722,-5.045338
1.545833,40.8479,37.9669,2.8810,40.8730,36.2693,4.6037,-0.063882,-0.013685,-12.144164,4.341564,-90.0000,-63.5493,-6.319986,0.505713,-5.814273
1.550000,44.0839,40.9278,3.1561,42.7430,40.4011,2.3419,-0.077776,-0.014311,-4.520903,0.917959,-90.0000,-77.9283,-2.572284,-1.284088,-3.856373
1.554167,47.1990,42.1340,5.0651,44.4959,44.7723,-0.2764,-0.089515,-0.014898,-2.009923,0.485881,-90.0000,-74.6073,-2.090520,-0.704354,-2.794875
1.558333,50.1848,45.9127,4.2721,46.1269,41.7019,4.4250,-0.103774,-0.015444,-3.312613,1.420976,-90.0000,-52.2705,-6.731290,0.816184,-5.915106
1.562500,53.0330,48.7041,4.3289,47.6314,42.3084,5.3230,-0.116644,-0.015948,-2.167317,0.393286,-90.0000,-79.8242,-2.340930,-1.256660,-3.597590
1.566667,55.7359,50.3862,5.3497,49.0054,47.3569,1.6485,-0.127778,-0.016408,-4.899662,1.121397,-90.0000,-75.7070,-4.269515,-1.434276,-5.703792
1.570833,58.2859,54.4121,3.8738,50.2450,48.1332,2.1118,-0.141488,-0.016823,-8.079742,3.520574,-90.0000,-50.0308,-13.753282,1.043694,-12.709588
1.575000,60.6763,58.4592,2.2171,51.3469,49.1701,2.1768,-0.154959,-0.017192,-6.168551,1.551364,-90.0000,-73.7594,-6.095516,-1.474675,-7.570191
1.579167,62.9003,60.1052,2.7951,52.3081,53.6821,-1.3740,-0.164705,-0.017513,-3.142100,0.904978,-90.0000,-70.5079,-4.875073,-0.910142,-5.785215
1.583333,64.9519,62.9065,2.0454,53.1259,53.1083,0.0176,-0.175568,-0.017787,-1.689853,0.746645,-90.0000,-46.4323,-8.188703,0.503144,-7.685559
1.587500,66.8255,64.7001,2.1254,53.7981,52.5467,1.2515,-0.184454,-0.018012,-0.451219,0.081207,-90.0000,-79.9507,-1.422508,-0.741114,-2.163622
1.591667,68.5159,66.0429,2.4731,54.3229,52.9716,1.3513,-0.192097,-0.018188,-0.495214,0.219165,-90.0000,-45.1963,-5.070173,0.321675,-4.748498
1.595833,70.0185,66.9343,3.0842,54.6987,54.7489,-0.0502,-0.198458,-0.018314,-0.435496,0.062300,90.0000,-83.9495,1.119312,-1.503059,-0.383747
1.600000,71.3292,69.2036,2.1256,54.9246,53.3094,1.6152,-0.206259,-0.018389,-0.970044,0.408114,-90.0000,-35.0736,-11.216477,1.056454,-10.160023
1.604167,72.4444,71.6159,0.8286,55.0000,53.0636,1.9364,-0.213675,-0.018415,-1.596527,0.376648,-90.0000,-75.0983,-3.843846,-0.971183,-4.815029
1.608333,73.3611,72.4110,0.9501,54.9246,54.3050,0.6196,-0.217972,-0.018389,-0.000063,0.001675,-90.0000,-2.0592,-6.651513,1.070130,-5.581383
1.612500,74.0766,72.6688,1.4079,54.6987,55.3401,-0.6414,-0.220769,-0.018314,-0.590577,0.251615,90.0000,-52.8179,4.806768,-1.477352,3.329416
1.616667,74.5891,74.1374,0.4517,54.3229,52.9178,1.4051,-0.224765,-0.018188,-0.071725,0.027740,-90.0000,-29.0143,-4.453112,0.454979,-3.998133
1.620833,74.8972,73.8053,1.0920,53.7981,55.4378,-1.6397,-0.225281,-0.018012,-0.082175,0.011373,-90.0000,-85.1005,-0.491257,-0.541726,-1.032982
1.625000,75.0000,75.0189,-0.0189,53.1259,54.2313,-1.1054,-0.227517,-0.017787,-0.116748,0.029558,90.0000,-73.6082,1.154711,-0.584085,0.570626
1.629167,74.8972,75.0003,-0.1031,52.3081,53.9678,-1.6597,-0.227144,-0.017513,0.001816,0.002298,0.0000,89.7477,0.016932,0.389813,0.406746
1.633333,74.5891,74.6365,-0.0474,51.3469,52.7223,-1.3753,-0.225543,-0.017192,0.275214,0.117972,90.0000,37.0180,6.063364,-0.466463,5.596901
1.637500,74.0766,74.9279,-0.8512,50.2450,50.2698,-0.0248,-0.224279,-0.016823,0.150039,0.064044,-90.0000,52.6696,-2.644754,0.733216,-1.911538
1.641667,73.3611,74.0025,-0.6415,49.0054,52.0286,-3.0232,-0.220437,-0.016408,-0.000492,0.000206,90.0000,-10.1002,1.786890,-0.297471,1.489419
1.645833,72.4444,74.4851,-2.0407,47.6314,49.7350,-2.1036,-0.218115,-0.015948,0.279213,0.060837,-90.0000,76.6438,-1.612549,0.862660,-0.749889
1.650000,71.3292,73.4175,-2.0882,46.1269,49.4446,-3.3177,-0.212716,-0.015444,0.783677,0.346288,90.0000,46.6547,7.058422,-0.382654,6.675768
1.654167,70.0185,72.2652,-2.2466,44.4959,47.6975,-3.2016,-0.206539,-0.014898,0.295922,0.043616,-90.0000,86.7884,-0.768340,1.311798,0.543458
1.658333,68.5159,71.4054,-2.8895,42.7430,44.1738,-1.4308,-0.200179,-0.014311,2.407371,0.899600,90.0000,61.5614,7.952112,-0.038735,7.913378
1.662500,66.8255,68.8426,-2.0171,40.8730,44.3061,-3.4332,-0.190612,-0.013685,1.701932,0.345964,90.0000,77.9033,3.593279,0.815737,4.409016
1.666667,64.9519,67.6210,-2.6691,38.8909,40.5214,-1.6306,-0.182494,-0.013021,1.651049,0.349898,90.0000,77.1652,3.766506,0.651079,4.417585
1.670833,62.9003,65.1220,-2.2217,36.8022,40.7917,-3.9896,-0.171911,-0.012322,1.775843,0.423177,90.0000,74.9098,4.020333,0.497344,4.517676
1.675000,60.6763,64.5921,-3.9159,34.6126,36.2186,-1.6059,-0.163677,-0.011589,0.235102,0.039732,90.0000,87.6055,0.586032,0.863137,1.449169
1.679167,58.2859,61.6299,-3.3440,32.3282,38.7712,-6.4430,-0.151388,-0.010824,1.939505,0.830329,90.0000,52.5631,7.909076,-0.530036,7.379040
1.683333,55.7359,59.7144,-3.9785,29.9551,37.4856,-7.5305,-0.140135,-0.010029,0.301310,0.058055,90.0000,88.0509,0.497378,0.959831,1.457209
1.687500,53.0330,59.2745,-6.2415,27.5000,31.5173,-4.0173,-0.130459,-0.009207,0.819668,0.115532,90.0000,86.2012,1.243876,0.920735,2.164611
1.691667,50.1848,57.4069,-7.2221,24.9695,28.5416,-3.5721,-0.118337,-0.008360,4.288979,1.368149,90.0000,67.6732,7.575217,-0.285612,7.289606
1.695833,47.1990,54.0271,-6.8281,22.3705,27.8547,-5.4842,-0.103808,-0.007490,5.143363,1.128340,90.0000,76.5665,5.397349,0.293715,5.691064
1.700000,44.0839,51.0964,-7.0125,19.7102,23.6738,-3.9635,-0.089598,-0.006599,5.147452,0.846887,90.0000,81.4664,4.227447,0.585425,4.812872
1.704167,40.8479,46.3274,-5.4795,16.9959,22.9215,-5.9255,-0.072951,-0.005690,10.301021,2.616806,90.0000,73.6479,7.234579,-0.189076,7.045503
1.708333,37.5000,42.2334,-4.7334,14.2350,20.1110,-5.8759,-0.057101,-0.004766,2.392832,0.336276,90.0000,84.5497,1.699289,0.476607,2.175897
1.712500,34.0493,40.2933,-6.2440,11.4351,14.4519,-3.0167,-0.043460,-0.003829,2.037460,0.283903,90.0000,85.1445,1.550020,0.303529,1.853549
1.716667,30.5052,35.8564,-5.3512,8.6039,15.4056,-6.8017,-0.027151,-0.002881,5.528046,1.295335,90.0000,75.4775,2.693341,-0.257021,2.436320
1.720833,26.8776,32.1209,-5.2433,5.7491,14.5049,-8.7558,-0.011609,-0.001925,0.980269,0.148146,90.0000,86.9653,0.225570,0.192486,0.418056
1.725000,23.1763,30.7535,-7.5772,2.8785,8.5366,-5.6581,0.001956,-0.000964,0.828410,0.152537,90.0000,87.8938,-0.049061,0.096375,0.047314
1.729167,19.4114,27.6282,-8.2168,0.0000,6.4467,-6.4467,0.017046,-0.000000,2.436932,0.359213,90.0000,84.3142,-1.602048,-0.000000,-1.602048
1.733333,15.5934,22.9683,-7.3749,-2.8785,6.7890,-9.6675,0.033069,0.000964,2.328460,0.341566,90.0000,86.4671,-2.265390,-0.033558,-2.298948
1.737500,11.7326,19.1497,-7.4171,-5.7491,2.6423,-8.3913,0.048234,0.001925,0.955463,0.310798,90.0000,88.9475,-2.955635,-0.173578,-3.129213
1.741667,7.8396,15.3789,-7.5393,-8.6039,-3.2820,-5.3219,0.063098,0.002881,1.344222,0.366721,90.0000,88.7163,-4.078865,-0.288069,-4.366934
1.745833,3.9252,10.3910,-6.4658,-11.4351,-5.3390,-6.0961,0.078023,0.003829,2.340935,0.341084,90.0000,85.3774,-7.802261,0.285659,-7.516602
1.750000,0.0000,6.5949,-6.5949,-14.2350,-6.7525,-7.4826,0.092091,0.004766,0.457199,0.113669,90.0000,88.5916,-1.770767,-0.476607,-2.247375
1.754167,-3.9252,5.0741,-8.9993,-16.9959,-12.7208,-4.2751,0.105503,0.005690,1.534024,0.222623,90.0000,86.5578,-3.108211,-0.569045,-3.677257
1.758333,-7.8396,1.5222,-9.3618,-19.7102,-14.7861,-4.9242,0.118959,0.006599,6.157689,1.296569,90.0000,77.4926,-11.895877,0.461671,-11.434206
1.762500,-11.7326,-3.7115,-8.0211,-22.3705,-13.9762,-8.3943,0.131850,0.007490,5.840893,0.932937,90.0000,82.0840,-10.589017,-0.153026,-10.742043
1.766667,-15.5934,-8.3732,-7.2202,-24.9695,-16.9069,-8.0625,0.144002,0.008360,7.798219,1.242366,90.0000,82.0630,-11.113079,-0.546917,-11.659996
1.770833,-19.4114,-12.8536,-6.5578,-27.5000,-21.7468,-5.7532,0.155470,0.009207,7.173524,1.156563,90.0000,81.8110,-9.182386,-0.920735,-10.103121
1.775000,-23.1763,-16.9634,-6.2129,-29.9551,-27.2489,-2.7062,0.166383,0.010029,11.520362,2.390577,90.0000,77.5827,-12.633688,-0.721929,-13.355617
1.779167,-26.8776,-22.6141,-4.2635,-32.3282,-27.5673,-4.7609,0.175700,0.010824,11.352007,3.357152,90.0000,69.8931,-17.569993,0.413419,-17.156574
1.783333,-30.5052,-26.2078,-4.2975,-34.6126,-30.7871,-3.8256,0.185461,0.011589,2.457357,0.371231,90.0000,82.8811,-4.312410,-1.158874,-5.471284
1.787500,-34.0493,-28.1588,-5.8905,-36.8022,-35.7816,-1.0206,0.195903,0.012322,4.161127,0.944632,90.0000,75.8859,-7.533468,-0.700160,-8.233628
1.791667,-37.5000,-32.9944,-4.5056,-38.8909,-32.6862,-6.2047,0.203494,0.013021,6.425411,2.278621,90.0000,63.9073,-15.866886,0.581556,-15.285330
1.795833,-40.8479,-35.4056,-5.4423,-40.8730,-35.5099,-5.3631,0.212527,0.013685,0.472565,0.076295,90.0000,87.3959,-1.144730,-1.368479,-2.513209
1.800000,-44.0839,-36.5781,-7.5058,-42.7430,-40.5933,-2.1497,0.222263,0.014311,4.158792,1.135415,90.0000,71.8851,-8.936559,-0.582422,-9.518981
1.804167,-47.1990,-40.6417,-6.5573,-44.4959,-39.5625,-4.9334,0.228606,0.014898,7.182584,2.889762,90.0000,57.5776,-19.361206,0.783085,-18.578121
1.808333,-50.1848,-45.1839,-5.0009,-46.1269,-39.0047,-7.1222,0.233615,0.015444,7.717976,2.196753,90.0000,70.8457,-13.715092,-0.628759,-14.343851
1.812500,-53.0330,-48.6797,-4.3533,-47.6314,-42.7444,-4.8870,0.239034,0.015948,8.090296,1.875402,90.0000,75.4620,-11.234370,-1.559838,-12.794208
1.816667,-55.7359,-51.5786,-4.1573,-49.0054,-48.3100,-0.6954,0.244498,0.016408,7.150710,1.898088,90.0000,72.5417,-10.972618,-1.323265,-12.295882
1.820833,-58.2859,-56.4125,-1.8734,-50.2450,-47.1125,-3.1325,0.246723,0.016823,6.884568,2.973232,90.0000,51.3383,-21.575829,0.904835,-20.670994
1.825000,-60.6763,-58.7862,-1.8901,-51.3469,-50.3028,-1.0441,0.251495,0.017192,1.515826,0.225869,90.0000,83.1077,-3.004369,-1.719160,-4.723529
1.829167,-62.9003,-59.7638,-3.1365,-52.3081,-53.7841,1.4760,0.257593,0.017513,1.256298,0.353332,90.0000,71.1239,-4.714413,-0.607231,-5.321644
1.833333,-64.9519,-62.5887,-2.3632,-53.1259,-51.0688,-2.0571,0.260468,0.017787,0.365650,0.136759,90.0000,27.0683,-13.268648,1.248405,-12.020243
1.837500,-66.8255,-63.9060,-2.9195,-53.7981,-51.7650,-2.0331,0.264847,0.018012,0.428889,0.062551,-90.0000,83.5273,1.595756,-1.447965,0.147791
1.841667,-68.5159,-64.7031,-3.8128,-54.3229,-54.8840,0.5611,0.269353,0.018188,1.869672,0.780282,90.0000,54.7672,-9.875759,0.030751,-9.845008
1.845833,-70.0185,-68.3122,-1.7063,-54.6987,-51.6165,-3.0822,0.269037,0.018314,2.257898,0.993964,90.0000,47.8227,-14.121362,0.577054,-13.544308
1.850000,-71.3292,-69.8917,-1.4376,-54.9246,-54.0523,-0.8723,0.271045,0.018389,0.076995,0.047514,90.0000,89.4775,-0.189133,-1.838946,-2.028079
1.854167,-72.4444,-72.0074,-0.4370,-55.0000,-54.2463,-0.7537,0.271548,0.018415,1.377168,0.598993,90.0000,50.1985,-9.945940,0.244384,-9.701556
1.858333,-73.3611,-73.2369,-0.1242,-54.9246,-54.5316,-0.3930,0.272724,0.018389,0.072796,0.024805,90.0000,22.7103,-7.711535,0.723677,-6.987858
1.862500,-74.0766,-73.4843,-0.5924,-54.6987,-54.8093,0.1106,0.274739,0.018314,-0.019301,0.008356,90.0000,-50.8885,-1.157023,0.276720,-0.880302
1.866667,-74.5891,-73.5328,-1.0564,-54.3229,-54.5427,0.2198,0.276383,0.018188,0.000130,0.000040,-90.0000,14.8605,0.623646,-0.094513,0.529133
1.870833,-74.8972,-74.0621,-0.8351,-53.7981,-54.6240,0.8259,0.276593,0.018012,0.356898,0.136139,90.0000,60.5144,-3.731999,-0.100202,-3.832201
1.875000,-75.0000,-75.0349,0.0349,-53.1259,-54.9580,1.8321,0.275421,0.017787,0.454854,0.106849,-90.0000,75.1834,2.573096,-1.163949,1.409147
1.879167,-74.8972,-74.9177,0.0205,-52.3081,-54.5899,2.2818,0.275259,0.017513,-0.299590,0.067622,-90.0000,-75.9705,2.030458,0.437852,2.468309
1.883333,-74.5891,-74.4664,-0.1227,-51.3469,-52.5973,1.2504,0.274930,0.017192,-0.555088,0.215274,-90.0000,-59.6513,4.874029,0.068950,4.942979
1.887500,-74.0766,-74.5149,0.4383,-50.2450,-50.7616,0.5166,0.273136,0.016823,-0.031943,0.007775,90.0000,-74.4582,-0.735473,0.298617,-0.436856
1.891667,-73.3611,-74.2926,0.9315,-49.0054,-51.9837,2.9783,0.271083,0.016408,0.192678,0.065623,-90.0000,65.3503,2.399827,-0.699708,1.700119
1.895833,-72.4444,-74.2678,1.8233,-47.6314,-51.8742,4.2428,0.268049,0.015948,-0.117659,0.044959,90.0000,-60.4354,-2.157548,0.549334,-1.608213
1.900000,-71.3292,-74.4993,3.1701,-46.1269,-48.7932,2.6664,0.263948,0.015444,-0.094150,0.018533,90.0000,-88.1097,-0.417140,0.961151,0.544011
1.904167,-70.0185,-73.5668,3.5483,-44.4959,-46.5767,2.0808,0.261004,0.014898,-1.602717,0.678801,-90.0000,-53.5133,10.374214,-0.306662,10.067552
1.908333,-68.5159,-71.2561,2.7402,-42.7430,-45.9602,3.2172,0.259529,0.014311,-3.471898,1.093626,-90.0000,-67.9722,9.840180,0.417738,10.257918
1.912500,-66.8255,-68.9919,2.1664,-40.8730,-43.0196,2.1467,0.257306,0.013685,-4.048706,1.072220,-90.0000,-72.6042,9.489129,0.689892,10.179021
1.916667,-64.9519,-66.8216,1.8696,-38.8909,-40.4474,1.5565,0.254278,0.013021,-2.952453,0.854231,-90.0000,-70.4124,9.090487,0.343573,9.434059
1.920833,-62.9003,-64.7637,1.8634,-36.8022,-40.4082,3.6060,0.250435,0.012322,-1.338401,0.521533,-90.0000,-59.4631,8.496603,-0.187231,8.309372
1.925000,-60.6763,-64.9813,4.3050,-34.6126,-36.2580,1.6454,0.242659,0.011589,-0.395128,0.080863,90.0000,-77.7977,-2.615874,0.848857,-1.767017
1.929167,-58.2859,-62.5213,4.2354,-32.3282,-39.5099,7.1817,0.238213,0.010824,-0.810657,0.347262,-90.0000,-36.1964,14.225815,-0.969991,13.255824
1.933333,-55.7359,-59.6884,3.9525,-29.9551,-41.3912,11.4360,0.233675,0.010029,-2.012059,0.572483,-90.0000,-70.8481,6.666963,0.254031,6.920993
1.937500,-53.0330,-57.9642,4.9312,-27.5000,-38.4008,10.9008,0.226999,0.009207,-3.004592,0.627131,-90.0000,-77.4433,6.529339,0.604120,7.133459
1.941667,-50.1848,-56.1909,6.0061,-24.9695,-33.2434,8.2739,0.219857,0.008360,-3.662304,0.616245,-90.0000,-81.0655,6.567135,0.833395,7.400530
1.945833,-47.1990,-54.3119,7.1129,-22.3705,-27.2750,4.9045,0.212344,0.007490,-3.524176,0.551133,-90.0000,-82.2889,6.885898,0.748993,7.634891
1.950000,-44.0839,-51.1205,7.0366,-19.7102,-24.4293,4.7191,0.206006,0.006599,-7.728877,2.144656,-90.0000,-71.5794,17.957154,-0.263409,17.693745
1.954167,-40.8479,-46.5518,5.7039,-16.9959,-23.5951,6.5992,0.200719,0.005690,-7.991282,1.592338,-90.0000,-78.3146,14.034172,0.265516,14.299688
1.958333,-37.5000,-43.0423,5.5423,-14.2350,-18.7769,4.5419,0.193494,0.004766,-3.016664,0.427502,-90.0000,-84.3149,7.057323,0.476607,7.533931
1.962500,-34.0493,-39.4612,5.4119,-11.4351,-16.3148,4.8796,0.185743,0.003829,-6.788247,1.467444,-90.0000,-76.9759,18.129401,-0.217940,17.911461
1.966667,-30.5052,-35.6549,5.1497,-8.6039,-14.2714,5.6675,0.177613,0.002881,-1.144174,0.168864,-90.0000,-86.7576,3.916751,0.288069,4.204821
1.970833,-26.8776,-32.7797,5.9021,-5.7491,-12.0308,6.2817,0.168065,0.001925,-3.895013,0.732463,-90.0000,-79.5224,14.836016,-0.128476,14.707540
1.975000,-23.1763,-29.5966,6.4203,-2.8785,-10.3363,7.4579,0.158321,0.000964,-0.319286,0.080609,-90.0000,-88.6230,1.648409,0.096375,1.744784
1.979167,-19.4114,-28.7022,9.2907,-0.0000,-4.3680,4.3680,0.146402,0.000000,-0.268059,0.102561,-90.0000,-89.1338,2.609102,0.000000,2.609102
1.983333,-15.5934,-25.6363,10.0429,2.8785,-3.0560,5.9345,0.135865,-0.000964,-1.089616,0.181124,-90.0000,-87.0054,12.988630,0.089040,13.077670
1.987500,-11.7326,-20.9864,9.2538,5.7491,-4.2275,9.9765,0.125895,-0.001925,-1.339235,0.239023,-90.0000,-87.6887,8.471520,-0.046205,8.425315
